series,t_seconds,value
proactive (this run),13291.270,0.992289
proactive (this run),13298.235,0.992295
proactive (this run),13302.339,0.992311
proactive (this run),13309.694,0.992326
proactive (this run),13318.700,0.992316
proactive (this run),13323.566,0.992326
proactive (this run),13329.372,0.992326
proactive (this run),13336.418,0.992331
proactive (this run),13342.976,0.992347
proactive (this run),13346.243,0.992332
proactive (this run),13356.596,0.992337
proactive (this run),13363.104,0.992311
proactive (this run),13372.759,0.992311
proactive (this run),13376.015,0.992323
proactive (this run),13382.584,0.992332
proactive (this run),13390.872,0.992342
proactive (this run),13397.912,0.992358
proactive (this run),13406.684,0.992377
proactive (this run),13413.039,0.992378
proactive (this run),13417.310,0.992363
proactive (this run),13423.755,0.992358
proactive (this run),13427.473,0.992370
proactive (this run),13434.819,0.992379
proactive (this run),13445.441,0.992384
proactive (this run),13449.157,0.992361
proactive (this run),13464.646,0.992347
proactive (this run),13471.232,0.992331
proactive (this run),13480.183,0.992324
proactive (this run),13485.383,0.992324
proactive (this run),13494.718,0.992295
proactive (this run),13503.079,0.992289
proactive (this run),13510.571,0.992295
proactive (this run),13514.488,0.992330
proactive (this run),13521.243,0.992326
proactive (this run),13529.107,0.992316
proactive (this run),13535.395,0.992326
proactive (this run),13542.778,0.992326
proactive (this run),13552.759,0.992331
proactive (this run),13559.596,0.992347
proactive (this run),13562.914,0.992332
proactive (this run),13571.242,0.992337
proactive (this run),13577.875,0.992311
proactive (this run),13585.512,0.992311
proactive (this run),13589.089,0.992323
proactive (this run),13597.867,0.992331
proactive (this run),13604.899,0.992342
proactive (this run),13611.799,0.992356
proactive (this run),13624.270,0.992377
proactive (this run),13630.297,0.992378
proactive (this run),13633.618,0.992363
proactive (this run),13640.876,0.992358
proactive (this run),13644.459,0.992370
proactive (this run),13652.347,0.992373
proactive (this run),13660.459,0.992384
proactive (this run),13664.251,0.992361
proactive (this run),13678.352,0.992347
proactive (this run),13685.693,0.992331
proactive (this run),13693.221,0.992316
proactive (this run),13697.525,0.992321
proactive (this run),13705.181,0.992295
proactive (this run),13711.897,0.992300
proactive (this run),13718.254,0.992295
proactive (this run),13721.668,0.992311
proactive (this run),13730.450,0.992326
proactive (this run),13738.863,0.992316
proactive (this run),13745.925,0.992326
proactive (this run),13752.491,0.992318
proactive (this run),13760.888,0.992331
proactive (this run),13767.251,0.992347
proactive (this run),13770.341,0.992332
proactive (this run),13780.138,0.992337
proactive (this run),13784.620,0.992311
proactive (this run),13791.269,0.992311
proactive (this run),13795.172,0.992323
proactive (this run),13802.277,0.992332
proactive (this run),13813.378,0.992342
proactive (this run),13821.920,0.992358
proactive (this run),13832.024,0.992377
proactive (this run),13842.851,0.992377
proactive (this run),13846.448,0.992365
proactive (this run),13852.444,0.992365
proactive (this run),13856.353,0.992371
proactive (this run),13863.663,0.992377
proactive (this run),13873.873,0.992389
proactive (this run),13878.370,0.992363
proactive (this run),13888.272,0.992347
proactive (this run),13895.617,0.992331
proactive (this run),13903.634,0.992316
proactive (this run),13909.130,0.992321
proactive (this run),13915.355,0.992316
proactive (this run),13925.566,0.992289
proactive (this run),13934.424,0.992277
proactive (this run),13937.134,0.992311
proactive (this run),13944.120,0.992326
proactive (this run),13952.315,0.992316
proactive (this run),13958.670,0.992326
proactive (this run),13965.689,0.992326
proactive (this run),13976.053,0.992342
proactive (this run),13983.488,0.992347
proactive (this run),13986.753,0.992331
proactive (this run),13994.727,0.992337
proactive (this run),14000.245,0.992311
proactive (this run),14008.548,0.992311
proactive (this run),14012.581,0.992331
proactive (this run),14020.948,0.992331
proactive (this run),14028.942,0.992342
proactive (this run),14035.970,0.992356
proactive (this run),14046.831,0.992377
proactive (this run),14054.806,0.992377
proactive (this run),14059.047,0.992363
proactive (this run),14066.566,0.992358
proactive (this run),14070.554,0.992378
proactive (this run),14077.125,0.992373
proactive (this run),14093.515,0.992389
proactive (this run),14097.176,0.992348
proactive (this run),14106.430,0.992347
proactive (this run),14113.546,0.992331
proactive (this run),14120.870,0.992324
proactive (this run),14125.475,0.992321
proactive (this run),14134.529,0.992295
proactive (this run),14142.618,0.992289
proactive (this run),14149.431,0.992295
proactive (this run),14153.624,0.992311
proactive (this run),14160.967,0.992326
proactive (this run),14168.862,0.992316
proactive (this run),14176.254,0.992326
proactive (this run),14184.104,0.992326
proactive (this run),14189.850,0.992331
proactive (this run),14196.239,0.992347
proactive (this run),14199.773,0.992332
proactive (this run),14208.274,0.992337
proactive (this run),14213.406,0.992337
proactive (this run),14221.795,0.992311
proactive (this run),14226.124,0.992323
proactive (this run),14233.390,0.992332
proactive (this run),14242.965,0.992332
proactive (this run),14250.976,0.992358
proactive (this run),14260.265,0.992377
proactive (this run),14267.205,0.992378
proactive (this run),14271.463,0.992363
proactive (this run),14279.997,0.992358
proactive (this run),14283.745,0.992378
proactive (this run),14295.288,0.992377
proactive (this run),14306.728,0.992389
proactive (this run),14310.030,0.992363
proactive (this run),14319.615,0.992347
proactive (this run),14327.265,0.992324
proactive (this run),14335.572,0.992324
proactive (this run),14339.879,0.992321
proactive (this run),14348.284,0.992295
proactive (this run),14356.589,0.992289
proactive (this run),14363.946,0.992295
proactive (this run),14367.915,0.992311
proactive (this run),14376.495,0.992326
proactive (this run),14385.285,0.992316
proactive (this run),14392.082,0.992326
proactive (this run),14399.165,0.992326
proactive (this run),14406.213,0.992331
proactive (this run),14412.334,0.992347
proactive (this run),14415.964,0.992332
proactive (this run),14424.525,0.992337
proactive (this run),14429.458,0.992311
proactive (this run),14436.596,0.992311
proactive (this run),14440.329,0.992323
proactive (this run),14448.132,0.992332
proactive (this run),14458.807,0.992332
proactive (this run),14471.956,0.992358
proactive (this run),14482.630,0.992377
proactive (this run),14489.188,0.992377
proactive (this run),14492.352,0.992365
proactive (this run),14499.517,0.992365
proactive (this run),14503.466,0.992371
proactive (this run),14510.635,0.992377
proactive (this run),14525.944,0.992389
proactive (this run),14530.447,0.992363
proactive (this run),14538.370,0.992347
proactive (this run),14545.884,0.992331
proactive (this run),14556.860,0.992324
proactive (this run),14561.621,0.992324
proactive (this run),14569.107,0.992295
proactive (this run),14578.379,0.992289
proactive (this run),14585.313,0.992295
proactive (this run),14588.284,0.992311
proactive (this run),14597.223,0.992326
proactive (this run),14606.480,0.992324
proactive (this run),14612.786,0.992326
proactive (this run),14618.254,0.992326
proactive (this run),14624.606,0.992331
proactive (this run),14631.551,0.992347
proactive (this run),14634.870,0.992332
proactive (this run),14641.874,0.992337
proactive (this run),14648.188,0.992337
proactive (this run),14655.492,0.992309
proactive (this run),14658.780,0.992323
proactive (this run),14666.000,0.992325
proactive (this run),14674.026,0.992332
proactive (this run),14683.557,0.992356
proactive (this run),14692.477,0.992358
proactive (this run),14700.953,0.992378
proactive (this run),14704.160,0.992363
proactive (this run),14710.303,0.992358
proactive (this run),14714.164,0.992370
proactive (this run),14721.384,0.992373
proactive (this run),14733.675,0.992384
proactive (this run),14737.584,0.992363
proactive (this run),14746.287,0.992347
proactive (this run),14754.683,0.992331
proactive (this run),14763.080,0.992316
proactive (this run),14768.010,0.992321
proactive (this run),14773.991,0.992316
proactive (this run),14779.191,0.992300
proactive (this run),14786.892,0.992295
proactive (this run),14789.724,0.992323
proactive (this run),14795.800,0.992309
proactive (this run),14803.344,0.992318
proactive (this run),14808.927,0.992318
proactive (this run),14814.689,0.992318
proactive (this run),14820.935,0.992321
proactive (this run),14828.308,0.992337
proactive (this run),14831.280,0.992325
proactive (this run),14840.366,0.992337
proactive (this run),14848.275,0.992337
proactive (this run),14855.958,0.992311
proactive (this run),14860.018,0.992323
proactive (this run),14867.693,0.992332
proactive (this run),14876.316,0.992342
proactive (this run),14883.177,0.992358
proactive (this run),14892.997,0.992377
proactive (this run),14900.490,0.992377
proactive (this run),14908.164,0.992363
proactive (this run),14915.414,0.992358
proactive (this run),14919.236,0.992378
proactive (this run),14927.015,0.992373
proactive (this run),14937.412,0.992389
proactive (this run),14942.058,0.992363
proactive (this run),14951.777,0.992347
proactive (this run),14961.741,0.992324
proactive (this run),14968.479,0.992324
proactive (this run),14974.756,0.992321
proactive (this run),14983.482,0.992295
proactive (this run),14990.197,0.992289
proactive (this run),14996.780,0.992295
proactive (this run),15000.343,0.992311
proactive (this run),15008.431,0.992326
proactive (this run),15016.746,0.992316
proactive (this run),15022.664,0.992326
proactive (this run),15028.577,0.992326
proactive (this run),15035.451,0.992331
proactive (this run),15041.451,0.992337
proactive (this run),15044.681,0.992332
proactive (this run),15052.388,0.992337
proactive (this run),15058.614,0.992337
proactive (this run),15065.282,0.992309
proactive (this run),15069.807,0.992323
proactive (this run),15078.619,0.992332
proactive (this run),15088.241,0.992332
proactive (this run),15095.412,0.992356
proactive (this run),15111.427,0.992377
proactive (this run),15118.246,0.992377
proactive (this run),15121.688,0.992365
proactive (this run),15129.254,0.992365
proactive (this run),15132.927,0.992371
proactive (this run),15139.988,0.992377
proactive (this run),15147.928,0.992384
proactive (this run),15151.662,0.992363
proactive (this run),15160.074,0.992347
proactive (this run),15166.190,0.992337
proactive (this run),15173.264,0.992323
proactive (this run),15179.075,0.992314
proactive (this run),15185.889,0.992314
proactive (this run),15194.110,0.992300
proactive (this run),15201.428,0.992295
proactive (this run),15205.164,0.992323
proactive (this run),15212.622,0.992326
proactive (this run),15219.992,0.992318
proactive (this run),15225.289,0.992318
proactive (this run),15231.497,0.992318
proactive (this run),15237.789,0.992328
proactive (this run),15243.236,0.992337
proactive (this run),15246.291,0.992332
proactive (this run),15254.425,0.992337
proactive (this run),15266.493,0.992311
proactive (this run),15273.661,0.992311
proactive (this run),15277.121,0.992323
proactive (this run),15284.451,0.992332
proactive (this run),15294.921,0.992342
proactive (this run),15303.934,0.992355
proactive (this run),15312.615,0.992382
proactive (this run),15319.586,0.992382
proactive (this run),15327.197,0.992369
proactive (this run),15334.576,0.992369
proactive (this run),15337.479,0.992375
proactive (this run),15343.596,0.992377
proactive (this run),15352.651,0.992389
proactive (this run),15356.194,0.992363
proactive (this run),15365.786,0.992347
proactive (this run),15372.953,0.992331
proactive (this run),15381.035,0.992316
proactive (this run),15387.004,0.992314
proactive (this run),15393.554,0.992314
proactive (this run),15401.961,0.992300
proactive (this run),15410.825,0.992295
proactive (this run),15414.239,0.992311
proactive (this run),15421.617,0.992326
proactive (this run),15428.684,0.992316
proactive (this run),15435.134,0.992326
proactive (this run),15441.586,0.992326
proactive (this run),15447.802,0.992331
proactive (this run),15453.814,0.992347
proactive (this run),15457.121,0.992332
proactive (this run),15465.878,0.893103
proactive (this run),15472.696,0.893103
proactive (this run),15480.790,0.893078
proactive (this run),15484.224,0.893091
proactive (this run),15490.921,0.893099
proactive (this run),15502.601,0.882082
proactive (this run),15511.878,0.882096
proactive (this run),15523.329,0.868330
proactive (this run),15530.100,0.992377
proactive (this run),15533.617,0.992365
proactive (this run),15540.343,0.992358
proactive (this run),15543.369,0.992378
proactive (this run),15549.928,0.992373
proactive (this run),15561.306,0.992384
proactive (this run),15564.772,0.992363
proactive (this run),15573.480,0.992347
proactive (this run),15579.728,0.992337
proactive (this run),15587.301,0.992323
proactive (this run),15593.008,0.992314
proactive (this run),15602.749,0.992316
proactive (this run),15611.706,0.992289
proactive (this run),15620.663,0.992295
proactive (this run),15623.719,0.992311
proactive (this run),15632.153,0.992326
proactive (this run),15640.831,0.992324
proactive (this run),15649.124,0.992336
proactive (this run),15655.381,0.992330
proactive (this run),15662.218,0.992331
proactive (this run),15667.143,0.992347
proactive (this run),15670.273,0.992332
proactive (this run),15677.727,0.992337
proactive (this run),15685.246,0.992311
proactive (this run),15693.174,0.992311
proactive (this run),15696.868,0.992323
proactive (this run),15704.140,0.992332
proactive (this run),15711.601,0.992332
proactive (this run),15719.995,0.992356
proactive (this run),15729.929,0.992358
proactive (this run),15736.822,0.992378
proactive (this run),15740.869,0.992363
proactive (this run),15749.230,0.992358
proactive (this run),15752.675,0.992370
proactive (this run),15759.735,0.992373
proactive (this run),15770.773,0.992384
proactive (this run),15774.078,0.992363
proactive (this run),15782.878,0.992347
proactive (this run),15789.280,0.992337
proactive (this run),15796.095,0.992323
proactive (this run),15801.157,0.992321
proactive (this run),15810.731,0.992316
proactive (this run),15818.827,0.992300
proactive (this run),15825.696,0.992295
proactive (this run),15828.559,0.992323
proactive (this run),15835.724,0.992326
proactive (this run),15844.018,0.992316
proactive (this run),15850.538,0.992326
proactive (this run),15856.415,0.992326
proactive (this run),15862.860,0.992331
proactive (this run),15868.949,0.992337
proactive (this run),15872.262,0.992332
proactive (this run),15879.963,0.992337
proactive (this run),15887.109,0.992337
proactive (this run),15893.381,0.992309
proactive (this run),15896.646,0.992323
proactive (this run),15904.027,0.992332
proactive (this run),15914.526,0.992332
proactive (this run),15922.763,0.992356
proactive (this run),15930.490,0.992358
proactive (this run),15936.201,0.992378
proactive (this run),15945.080,0.992363
proactive (this run),15951.494,0.992358
proactive (this run),15954.860,0.992378
proactive (this run),15961.666,0.992373
proactive (this run),15974.253,0.992384
proactive (this run),15978.560,0.992363
proactive (this run),15988.419,0.992347
proactive (this run),15995.844,0.992331
proactive (this run),16004.659,0.992316
proactive (this run),16011.850,0.992324
proactive (this run),16020.387,0.992295
proactive (this run),16029.827,0.992289
proactive (this run),16036.815,0.992277
proactive (this run),16039.970,0.992330
proactive (this run),16047.164,0.992326
proactive (this run),16057.227,0.992324
proactive (this run),16062.867,0.992326
proactive (this run),16069.153,0.992326
proactive (this run),16075.222,0.992331
proactive (this run),16081.271,0.992347
proactive (this run),16084.097,0.992332
proactive (this run),16090.529,0.992337
proactive (this run),16097.303,0.992337
proactive (this run),16104.013,0.992309
proactive (this run),16107.332,0.992323
proactive (this run),16115.310,0.992325
proactive (this run),16125.171,0.992332
proactive (this run),16133.632,0.992356
proactive (this run),16142.464,0.992358
proactive (this run),16149.297,0.992378
proactive (this run),16153.063,0.992363
proactive (this run),16159.821,0.992358
proactive (this run),16163.147,0.992370
proactive (this run),16168.945,0.992373
proactive (this run),16178.428,0.992384
proactive (this run),16181.877,0.992361
proactive (this run),16192.326,0.992361
proactive (this run),16199.091,0.992337
proactive (this run),16207.708,0.992323
proactive (this run),16212.914,0.992314
proactive (this run),16220.587,0.992316
proactive (this run),16227.657,0.992300
proactive (this run),16235.046,0.992295
proactive (this run),16237.895,0.992323
proactive (this run),16247.208,0.992326
proactive (this run),16256.306,0.992316
proactive (this run),16261.253,0.992326
proactive (this run),16267.594,0.992318
proactive (this run),16273.178,0.992331
proactive (this run),16279.353,0.992337
proactive (this run),16282.547,0.992332
proactive (this run),16290.564,0.992337
proactive (this run),16297.263,0.992337
proactive (this run),16306.152,0.992309
proactive (this run),16309.860,0.992323
proactive (this run),16318.125,0.992332
proactive (this run),16328.271,0.992342
proactive (this run),16336.709,0.992358
proactive (this run),16344.760,0.992377
proactive (this run),16355.127,0.992377
proactive (this run),16359.065,0.992365
proactive (this run),16365.618,0.992358
proactive (this run),16368.916,0.992378
proactive (this run),16380.901,0.992377
proactive (this run),16392.877,0.992389
proactive (this run),16396.616,0.992363
proactive (this run),16408.208,0.992342
proactive (this run),16416.480,0.992324
proactive (this run),16424.080,0.992324
proactive (this run),16428.701,0.992324
proactive (this run),16436.222,0.992295
proactive (this run),16445.533,0.992289
proactive (this run),16452.852,0.992295
proactive (this run),16456.056,0.992311
proactive (this run),16465.513,0.992326
proactive (this run),16474.691,0.992316
proactive (this run),16480.864,0.992326
proactive (this run),16488.053,0.992326
proactive (this run),16494.768,0.992331
proactive (this run),16501.491,0.992347
proactive (this run),16504.056,0.992332
proactive (this run),16511.438,0.992337
proactive (this run),16518.942,0.992311
proactive (this run),16526.677,0.992311
proactive (this run),16530.379,0.992323
proactive (this run),16538.780,0.992332
proactive (this run),16549.468,0.992342
proactive (this run),16559.454,0.992358
proactive (this run),16569.096,0.992377
proactive (this run),16575.978,0.992377
proactive (this run),16580.262,0.992365
proactive (this run),16588.060,0.992365
proactive (this run),16591.694,0.992371
proactive (this run),16599.499,0.992377
proactive (this run),16615.397,0.992389
proactive (this run),16618.874,0.992363
proactive (this run),16628.198,0.992347
proactive (this run),16635.654,0.992331
proactive (this run),16643.763,0.992324
proactive (this run),16648.066,0.992324
proactive (this run),16656.106,0.992295
proactive (this run),16664.162,0.992289
proactive (this run),16672.029,0.992295
proactive (this run),16675.507,0.992311
proactive (this run),16684.225,0.992326
proactive (this run),16693.587,0.992316
proactive (this run),16700.060,0.992326
proactive (this run),16707.493,0.992326
reactive (sibling),0.000,0.992342
reactive (sibling),8.361,0.992459
reactive (sibling),18.827,0.992404
reactive (sibling),27.996,0.992365
reactive (sibling),34.779,0.992361
reactive (sibling),41.678,0.992342
reactive (sibling),48.865,0.992342
reactive (sibling),56.205,0.992348
reactive (sibling),63.598,0.992330
reactive (sibling),73.296,0.992307
reactive (sibling),79.802,0.992313
reactive (sibling),87.666,0.992311
reactive (sibling),92.631,0.992331
reactive (sibling),102.451,0.992342
reactive (sibling),110.211,0.992342
reactive (sibling),119.131,0.992354
reactive (sibling),130.828,0.992377
reactive (sibling),138.070,0.992377
reactive (sibling),142.990,0.992365
reactive (sibling),152.843,0.992355
reactive (sibling),156.884,0.992371
reactive (sibling),163.736,0.992377
reactive (sibling),178.372,0.992389
reactive (sibling),183.343,0.992348
reactive (sibling),200.061,0.992335
reactive (sibling),207.748,0.992335
reactive (sibling),217.365,0.992303
reactive (sibling),222.602,0.992302
reactive (sibling),231.863,0.992282
reactive (sibling),242.444,0.992268
reactive (sibling),250.737,0.992295
reactive (sibling),256.556,0.992330
reactive (sibling),264.904,0.992324
reactive (sibling),272.767,0.992324
reactive (sibling),280.434,0.992336
reactive (sibling),287.495,0.992330
reactive (sibling),293.739,0.992342
reactive (sibling),301.117,0.992347
reactive (sibling),304.563,0.992331
reactive (sibling),315.605,0.992337
reactive (sibling),321.694,0.992311
reactive (sibling),329.764,0.992311
reactive (sibling),333.479,0.992331
reactive (sibling),339.914,0.992332
reactive (sibling),349.732,0.992342
reactive (sibling),358.580,0.992358
reactive (sibling),373.150,0.992377
reactive (sibling),380.613,0.992377
reactive (sibling),384.681,0.992365
reactive (sibling),392.175,0.992365
reactive (sibling),397.185,0.992371
reactive (sibling),404.545,0.992377
reactive (sibling),423.779,0.992375
reactive (sibling),428.233,0.992348
reactive (sibling),438.540,0.992342
reactive (sibling),445.585,0.992335
reactive (sibling),454.384,0.992328
reactive (sibling),459.329,0.992302
reactive (sibling),468.442,0.992282
reactive (sibling),476.853,0.992289
reactive (sibling),486.194,0.992277
reactive (sibling),489.641,0.992330
reactive (sibling),496.668,0.992326
reactive (sibling),506.106,0.992324
reactive (sibling),513.502,0.992326
reactive (sibling),520.265,0.992330
reactive (sibling),527.833,0.992331
reactive (sibling),534.816,0.992347
reactive (sibling),538.993,0.992331
reactive (sibling),548.222,0.992337
reactive (sibling),556.739,0.992313
reactive (sibling),566.934,0.992318
reactive (sibling),570.670,0.992331
reactive (sibling),577.021,0.992331
reactive (sibling),585.578,0.992342
reactive (sibling),594.717,0.992358
reactive (sibling),608.425,0.992375
reactive (sibling),616.939,0.992382
reactive (sibling),620.707,0.992365
reactive (sibling),629.874,0.992365
reactive (sibling),634.131,0.992371
reactive (sibling),642.640,0.992377
reactive (sibling),656.595,0.992375
reactive (sibling),660.833,0.992348
reactive (sibling),670.294,0.992342
reactive (sibling),676.790,0.992331
reactive (sibling),683.981,0.992324
reactive (sibling),690.250,0.992324
reactive (sibling),700.293,0.992295
reactive (sibling),711.913,0.992289
reactive (sibling),721.186,0.992295
reactive (sibling),723.949,0.992330
reactive (sibling),735.663,0.992324
reactive (sibling),744.516,0.992335
reactive (sibling),752.088,0.992342
reactive (sibling),760.951,0.992342
reactive (sibling),769.557,0.992342
reactive (sibling),777.738,0.992348
reactive (sibling),781.052,0.992331
reactive (sibling),790.453,0.992307
reactive (sibling),797.655,0.992313
reactive (sibling),807.702,0.992318
reactive (sibling),811.686,0.992331
reactive (sibling),818.106,0.992331
reactive (sibling),826.488,0.992342
reactive (sibling),836.455,0.992358
reactive (sibling),847.228,0.992377
reactive (sibling),855.949,0.992377
reactive (sibling),860.428,0.992365
reactive (sibling),869.338,0.992365
reactive (sibling),873.229,0.992371
reactive (sibling),880.537,0.992377
reactive (sibling),894.434,0.992389
reactive (sibling),899.443,0.992348
reactive (sibling),915.931,0.992342
reactive (sibling),923.714,0.992335
reactive (sibling),932.823,0.992328
reactive (sibling),941.326,0.992287
reactive (sibling),952.489,0.992282
reactive (sibling),961.573,0.992287
reactive (sibling),971.836,0.992295
reactive (sibling),975.484,0.992330
reactive (sibling),983.997,0.992335
reactive (sibling),993.242,0.992335
reactive (sibling),1001.129,0.992336
reactive (sibling),1009.028,0.992330
reactive (sibling),1022.604,0.992342
reactive (sibling),1029.757,0.992348
reactive (sibling),1033.639,0.992330
reactive (sibling),1043.732,0.992307
reactive (sibling),1054.988,0.992322
reactive (sibling),1063.267,0.992315
reactive (sibling),1067.460,0.992330
reactive (sibling),1074.599,0.992342
reactive (sibling),1083.665,0.992342
reactive (sibling),1093.151,0.992354
reactive (sibling),1102.368,0.992377
reactive (sibling),1110.813,0.992377
reactive (sibling),1114.900,0.992363
reactive (sibling),1121.606,0.992358
reactive (sibling),1125.379,0.992378
reactive (sibling),1133.762,0.992373
reactive (sibling),1150.203,0.992389
reactive (sibling),1155.017,0.992348
reactive (sibling),1166.325,0.992342
reactive (sibling),1173.616,0.992324
reactive (sibling),1184.908,0.992328
reactive (sibling),1190.394,0.992302
reactive (sibling),1200.879,0.992282
reactive (sibling),1211.364,0.992268
reactive (sibling),1222.051,0.992295
reactive (sibling),1226.100,0.992330
reactive (sibling),1235.831,0.992335
reactive (sibling),1246.151,0.992335
reactive (sibling),1253.601,0.992342
reactive (sibling),1261.851,0.992342
reactive (sibling),1267.677,0.992342
reactive (sibling),1275.012,0.992348
reactive (sibling),1278.363,0.992331
reactive (sibling),1287.449,0.992307
reactive (sibling),1295.843,0.992313
reactive (sibling),1304.361,0.992311
reactive (sibling),1308.221,0.992331
reactive (sibling),1316.042,0.992331
reactive (sibling),1325.993,0.992342
reactive (sibling),1335.772,0.992354
reactive (sibling),1348.219,0.992375
reactive (sibling),1356.617,0.992382
reactive (sibling),1360.287,0.992365
reactive (sibling),1369.486,0.992355
reactive (sibling),1373.131,0.992371
reactive (sibling),1380.570,0.992377
reactive (sibling),1391.938,0.992389
reactive (sibling),1395.439,0.992363
reactive (sibling),1406.326,0.992347
reactive (sibling),1415.167,0.992331
reactive (sibling),1427.399,0.992324
reactive (sibling),1433.574,0.992302
reactive (sibling),1442.472,0.992282
reactive (sibling),1451.587,0.992289
reactive (sibling),1462.078,0.992295
reactive (sibling),1465.509,0.992330
reactive (sibling),1473.763,0.992324
reactive (sibling),1482.250,0.992324
reactive (sibling),1490.856,0.992336
reactive (sibling),1500.817,0.992330
reactive (sibling),1508.355,0.992342
reactive (sibling),1514.867,0.992348
reactive (sibling),1518.163,0.992331
reactive (sibling),1529.771,0.992307
reactive (sibling),1535.417,0.992313
reactive (sibling),1543.857,0.868279
reactive (sibling),1549.580,0.882072
reactive (sibling),1557.469,0.882072
reactive (sibling),1567.010,0.882082
reactive (sibling),1578.816,0.850607
reactive (sibling),1589.956,0.850607
reactive (sibling),1596.584,0.850613
reactive (sibling),1600.821,0.868320
reactive (sibling),1609.384,0.992365
reactive (sibling),1618.268,0.992375
reactive (sibling),1627.555,0.992382
reactive (sibling),1642.276,0.992375
reactive (sibling),1646.128,0.992348
reactive (sibling),1656.388,0.992342
reactive (sibling),1665.459,0.992335
reactive (sibling),1674.218,0.992328
reactive (sibling),1683.102,0.992302
reactive (sibling),1693.479,0.992282
reactive (sibling),1702.248,0.992289
reactive (sibling),1711.284,0.992295
reactive (sibling),1714.867,0.992330
reactive (sibling),1726.964,0.992335
reactive (sibling),1734.380,0.992335
reactive (sibling),1741.275,0.992336
reactive (sibling),1750.501,0.992330
reactive (sibling),1755.137,0.992342
reactive (sibling),1761.756,0.992347
reactive (sibling),1765.290,0.992331
reactive (sibling),1772.526,0.992337
reactive (sibling),1779.165,0.992311
reactive (sibling),1789.745,0.992311
reactive (sibling),1793.935,0.992323
reactive (sibling),1803.374,0.992331
reactive (sibling),1815.517,0.992342
reactive (sibling),1823.883,0.992354
reactive (sibling),1833.924,0.992375
reactive (sibling),1842.247,0.992382
reactive (sibling),1846.729,0.992365
reactive (sibling),1855.277,0.992355
reactive (sibling),1859.753,0.992371
reactive (sibling),1868.547,0.992377
reactive (sibling),1879.721,0.992389
reactive (sibling),1884.119,0.992348
reactive (sibling),1896.367,0.992342
reactive (sibling),1904.636,0.992324
reactive (sibling),1913.843,0.992324
reactive (sibling),1919.244,0.992324
reactive (sibling),1927.111,0.992295
reactive (sibling),1934.980,0.992289
reactive (sibling),1945.258,0.992295
reactive (sibling),1948.617,0.992330
reactive (sibling),1955.572,0.992326
reactive (sibling),1966.863,0.992324
reactive (sibling),1976.229,0.992336
reactive (sibling),1985.181,0.992330
reactive (sibling),1991.143,0.992342
reactive (sibling),1999.019,0.992348
reactive (sibling),2002.440,0.992331
reactive (sibling),2009.965,0.992307
reactive (sibling),2017.361,0.992313
reactive (sibling),2028.713,0.992318
reactive (sibling),2032.875,0.992331
reactive (sibling),2041.947,0.992331
reactive (sibling),2051.385,0.992342
reactive (sibling),2060.684,0.992354
reactive (sibling),2071.302,0.992375
reactive (sibling),2079.759,0.992382
reactive (sibling),2083.491,0.992365
reactive (sibling),2091.575,0.992365
reactive (sibling),2095.950,0.992371
reactive (sibling),2103.004,0.992377
reactive (sibling),2112.920,0.992389
reactive (sibling),2117.302,0.992363
reactive (sibling),2129.505,0.992347
reactive (sibling),2138.170,0.992331
reactive (sibling),2153.204,0.992328
reactive (sibling),2157.927,0.992302
reactive (sibling),2168.723,0.992282
reactive (sibling),2177.330,0.992287
reactive (sibling),2185.737,0.992295
reactive (sibling),2189.705,0.992328
reactive (sibling),2202.491,0.992335
reactive (sibling),2214.260,0.992335
reactive (sibling),2221.317,0.992342
reactive (sibling),2232.169,0.992342
reactive (sibling),2244.003,0.992342
reactive (sibling),2252.920,0.992311
reactive (sibling),2257.476,0.992295
reactive (sibling),2265.875,0.992308
reactive (sibling),2274.747,0.992322
reactive (sibling),2284.089,0.992315
reactive (sibling),2288.604,0.992330
reactive (sibling),2295.982,0.992342
reactive (sibling),2308.112,0.992342
reactive (sibling),2318.020,0.992375
reactive (sibling),2329.854,0.992375
reactive (sibling),2338.186,0.992382
reactive (sibling),2343.460,0.992365
reactive (sibling),2351.922,0.992355
reactive (sibling),2356.016,0.992375
reactive (sibling),2365.451,0.992377
reactive (sibling),2375.258,0.992389
reactive (sibling),2379.300,0.992348
reactive (sibling),2392.001,0.992342
reactive (sibling),2401.300,0.992324
reactive (sibling),2410.572,0.992324
reactive (sibling),2416.840,0.992302
reactive (sibling),2428.377,0.992282
reactive (sibling),2436.438,0.992268
reactive (sibling),2446.204,0.992295
reactive (sibling),2451.153,0.992330
reactive (sibling),2460.637,0.992324
reactive (sibling),2470.674,0.992335
reactive (sibling),2475.659,0.992336
reactive (sibling),2485.037,0.992330
reactive (sibling),2493.522,0.992342
reactive (sibling),2501.509,0.992348
reactive (sibling),2504.773,0.992331
reactive (sibling),2513.938,0.992307
reactive (sibling),2521.348,0.992313
reactive (sibling),2532.014,0.992318
reactive (sibling),2535.969,0.992330
reactive (sibling),2545.167,0.992342
reactive (sibling),2554.966,0.992342
reactive (sibling),2563.672,0.992354
reactive (sibling),2576.167,0.992375
reactive (sibling),2582.739,0.992382
reactive (sibling),2586.749,0.992365
reactive (sibling),2595.666,0.992365
reactive (sibling),2600.382,0.992371
reactive (sibling),2608.328,0.992377
reactive (sibling),2624.260,0.992375
reactive (sibling),2629.810,0.992348
