series,t_seconds,value
spillover,14842.675,0.992363
spillover,14848.770,0.992361
spillover,14855.629,0.992337
spillover,14861.364,0.992323
spillover,14864.795,0.992321
spillover,14872.910,0.992314
spillover,14880.380,0.992300
spillover,14888.131,0.992295
spillover,14900.277,0.992279
spillover,14909.594,0.992283
spillover,14914.226,0.992290
spillover,14919.927,0.992290
spillover,14926.797,0.992301
spillover,14937.192,0.992318
spillover,14941.543,0.992301
spillover,14948.712,0.992307
spillover,14952.487,0.992311
spillover,14960.692,0.992311
spillover,14964.889,0.992323
spillover,14971.072,0.992332
spillover,14984.143,0.992342
spillover,14997.760,0.992354
spillover,15007.860,0.992377
spillover,15017.319,0.992382
spillover,15021.146,0.992375
spillover,15028.373,0.992355
spillover,15032.240,0.992375
spillover,15039.848,0.992377
spillover,15050.976,0.992389
spillover,15055.027,0.992363
spillover,15062.913,0.992347
spillover,15068.507,0.992331
spillover,15076.507,0.992323
spillover,15082.548,0.992321
spillover,15091.867,0.992316
spillover,15100.776,0.992289
spillover,15109.664,0.992295
spillover,15113.575,0.992311
spillover,15121.153,0.992326
spillover,15130.529,0.992324
spillover,15137.619,0.992336
spillover,15145.616,0.992330
spillover,15154.122,0.992342
spillover,15161.326,0.992348
spillover,15171.433,0.992354
spillover,15197.576,0.992342
spillover,15205.018,0.992334
spillover,15208.807,0.992365
spillover,15215.361,0.992365
spillover,15222.692,0.992358
spillover,15228.654,0.992375
spillover,15240.755,0.992375
spillover,15251.316,0.992377
spillover,15255.483,0.992363
spillover,15266.049,0.992365
spillover,15268.609,0.992378
spillover,15277.006,0.992377
spillover,15288.932,0.992375
spillover,15292.756,0.992348
spillover,15302.968,0.992342
spillover,15310.274,0.992331
spillover,15318.580,0.992324
spillover,15322.663,0.992321
spillover,15327.285,0.992316
spillover,15336.265,0.992300
spillover,15344.530,0.992295
spillover,15347.871,0.992323
spillover,15354.867,0.992326
spillover,15363.945,0.992316
spillover,15370.722,0.992326
spillover,15378.029,0.992318
spillover,15384.116,0.992331
spillover,15393.032,0.992347
spillover,15396.168,0.992332
spillover,15404.699,0.992337
spillover,15410.433,0.992311
spillover,15416.125,0.992311
spillover,15420.770,0.992323
spillover,15430.398,0.992332
spillover,15437.365,0.992332
spillover,15446.477,0.992358
spillover,15456.810,0.992377
spillover,15462.992,0.992378
spillover,15467.264,0.992363
spillover,15474.599,0.992358
spillover,15478.615,0.992378
spillover,15486.110,0.992373
spillover,15496.346,0.992384
spillover,15501.651,0.992363
spillover,15508.027,0.992347
spillover,15513.412,0.992337
spillover,15519.924,0.992323
spillover,15524.302,0.992314
spillover,15530.554,0.992314
spillover,15538.003,0.992318
spillover,15544.168,0.992304
spillover,15546.418,0.992323
spillover,15552.828,0.992321
spillover,15560.347,0.992303
spillover,15566.272,0.992321
spillover,15571.405,0.992312
spillover,15577.550,0.992321
spillover,15586.919,0.992337
spillover,15590.569,0.992332
spillover,15602.020,0.992337
spillover,15607.656,0.992311
spillover,15616.039,0.992311
spillover,15620.968,0.992331
spillover,15626.099,0.992332
spillover,15634.280,0.992342
spillover,15641.955,0.992358
spillover,15651.359,0.992377
spillover,15657.120,0.992378
spillover,15660.561,0.992365
spillover,15668.591,0.992358
spillover,15671.570,0.992370
spillover,15678.617,0.992379
spillover,15686.709,0.992384
spillover,15691.297,0.992361
spillover,15701.945,0.992361
spillover,15710.025,0.992337
spillover,15716.812,0.992323
spillover,15721.728,0.992321
spillover,15731.046,0.992316
spillover,15740.366,0.992289
spillover,15746.816,0.992277
spillover,15750.830,0.992311
spillover,15762.771,0.992324
spillover,15777.844,0.992335
spillover,15783.785,0.992342
spillover,15791.054,0.992342
