series,t_seconds,value
reactive (sibling),14595.244,0.992377
reactive (sibling),14601.568,0.992377
reactive (sibling),14606.053,0.992363
reactive (sibling),14613.364,0.992365
reactive (sibling),14616.322,0.992371
reactive (sibling),14623.887,0.992377
reactive (sibling),14633.495,0.992389
reactive (sibling),14638.266,0.992363
reactive (sibling),14650.957,0.992347
reactive (sibling),14658.984,0.992331
reactive (sibling),14666.387,0.992324
reactive (sibling),14669.562,0.992321
reactive (sibling),14675.794,0.992316
reactive (sibling),14683.692,0.992300
reactive (sibling),14691.577,0.992295
reactive (sibling),14696.844,0.992311
reactive (sibling),14704.758,0.992326
reactive (sibling),14711.138,0.992316
reactive (sibling),14718.284,0.992318
reactive (sibling),14725.678,0.992318
reactive (sibling),14732.539,0.992331
reactive (sibling),14737.872,0.992347
reactive (sibling),14741.448,0.992332
reactive (sibling),14749.433,0.992337
reactive (sibling),14756.608,0.992337
reactive (sibling),14765.393,0.992311
reactive (sibling),14768.687,0.992323
reactive (sibling),14777.010,0.992332
reactive (sibling),14785.248,0.992332
reactive (sibling),14795.779,0.992358
reactive (sibling),14803.290,0.992377
reactive (sibling),14808.765,0.992378
reactive (sibling),14812.928,0.992363
reactive (sibling),14820.009,0.992358
reactive (sibling),14823.033,0.992370
reactive (sibling),14830.435,0.992373
reactive (sibling),14841.595,0.992384
reactive (sibling),14846.561,0.992363
reactive (sibling),14852.655,0.992361
reactive (sibling),14859.514,0.992337
reactive (sibling),14865.249,0.992323
reactive (sibling),14868.681,0.992321
reactive (sibling),14876.796,0.992314
reactive (sibling),14884.265,0.992300
reactive (sibling),14892.016,0.992295
reactive (sibling),14894.209,0.992323
reactive (sibling),14904.162,0.992309
reactive (sibling),14913.480,0.992316
reactive (sibling),14918.111,0.992318
reactive (sibling),14923.812,0.992318
reactive (sibling),14930.683,0.992331
reactive (sibling),14941.077,0.992347
reactive (sibling),14945.429,0.992331
reactive (sibling),14952.597,0.992337
reactive (sibling),14956.372,0.992311
reactive (sibling),14964.577,0.992311
reactive (sibling),14968.774,0.992323
reactive (sibling),14974.958,0.992332
reactive (sibling),14988.028,0.992342
reactive (sibling),15001.646,0.992354
reactive (sibling),15011.745,0.992377
reactive (sibling),15021.205,0.992382
reactive (sibling),15025.032,0.992375
reactive (sibling),15032.258,0.992355
reactive (sibling),15036.125,0.992375
reactive (sibling),15043.733,0.992377
reactive (sibling),15054.861,0.992389
reactive (sibling),15058.912,0.992363
reactive (sibling),15066.798,0.992347
reactive (sibling),15072.393,0.992331
reactive (sibling),15080.392,0.992323
reactive (sibling),15086.434,0.992321
reactive (sibling),15095.752,0.992316
reactive (sibling),15104.662,0.992289
reactive (sibling),15113.549,0.992295
reactive (sibling),15117.460,0.992311
reactive (sibling),15125.038,0.992326
reactive (sibling),15134.414,0.992324
reactive (sibling),15141.505,0.992336
reactive (sibling),15149.501,0.992330
reactive (sibling),15158.007,0.992342
reactive (sibling),15165.212,0.992348
reactive (sibling),15167.431,0.992331
reactive (sibling),15175.318,0.992337
reactive (sibling),15201.461,0.992322
reactive (sibling),15208.903,0.992315
reactive (sibling),15212.692,0.992342
reactive (sibling),15219.246,0.992342
reactive (sibling),15226.577,0.992335
reactive (sibling),15232.539,0.992375
reactive (sibling),15244.640,0.992375
reactive (sibling),15255.201,0.992377
reactive (sibling),15259.368,0.992363
reactive (sibling),15269.934,0.992365
reactive (sibling),15272.494,0.992378
reactive (sibling),15280.891,0.992377
reactive (sibling),15292.817,0.992375
reactive (sibling),15296.642,0.992348
reactive (sibling),15306.853,0.992342
reactive (sibling),15314.159,0.992331
reactive (sibling),15322.465,0.992324
reactive (sibling),15326.548,0.992321
reactive (sibling),15331.170,0.992316
reactive (sibling),15340.151,0.992300
reactive (sibling),15348.415,0.992295
reactive (sibling),15351.757,0.992323
reactive (sibling),15358.752,0.992326
reactive (sibling),15367.831,0.992316
reactive (sibling),15374.607,0.992326
reactive (sibling),15381.914,0.992318
reactive (sibling),15388.001,0.992331
reactive (sibling),15396.918,0.992347
reactive (sibling),15400.053,0.992332
reactive (sibling),15408.584,0.992337
reactive (sibling),15414.319,0.992311
reactive (sibling),15420.011,0.992311
reactive (sibling),15424.655,0.992323
reactive (sibling),15434.283,0.992332
reactive (sibling),15441.250,0.992332
reactive (sibling),15450.363,0.992358
reactive (sibling),15460.695,0.992377
reactive (sibling),15466.878,0.992378
reactive (sibling),15471.150,0.992363
reactive (sibling),15478.484,0.992358
reactive (sibling),15482.500,0.992378
reactive (sibling),15489.996,0.992373
reactive (sibling),15500.231,0.992384
reactive (sibling),15505.537,0.992363
reactive (sibling),15511.912,0.992347
reactive (sibling),15517.297,0.992337
reactive (sibling),15523.809,0.992323
reactive (sibling),15528.187,0.992314
reactive (sibling),15534.440,0.992314
reactive (sibling),15541.888,0.992318
reactive (sibling),15548.053,0.992304
reactive (sibling),15550.303,0.992323
reactive (sibling),15556.713,0.992321
reactive (sibling),15564.232,0.992303
reactive (sibling),15570.158,0.992321
reactive (sibling),15575.291,0.992312
reactive (sibling),15581.435,0.992321
reactive (sibling),15590.804,0.992337
reactive (sibling),15594.454,0.992332
reactive (sibling),15605.906,0.992337
reactive (sibling),15611.542,0.992311
reactive (sibling),15619.924,0.992311
reactive (sibling),15624.853,0.992331
reactive (sibling),15629.984,0.992332
reactive (sibling),15638.166,0.992342
reactive (sibling),15645.840,0.992358
reactive (sibling),15655.244,0.992377
reactive (sibling),15661.005,0.992378
reactive (sibling),15664.447,0.992365
reactive (sibling),15672.477,0.992358
reactive (sibling),15675.455,0.992370
reactive (sibling),15682.502,0.992379
reactive (sibling),15690.595,0.992384
reactive (sibling),15695.182,0.992361
reactive (sibling),15705.831,0.992361
reactive (sibling),15713.910,0.992337
reactive (sibling),15720.698,0.992323
reactive (sibling),15725.614,0.992321
reactive (sibling),15734.931,0.992316
reactive (sibling),15744.251,0.992289
reactive (sibling),15750.701,0.992277
reactive (sibling),15754.715,0.992311
reactive (sibling),15766.656,0.992324
reactive (sibling),15781.729,0.992335
reactive (sibling),15787.670,0.992342
reactive (sibling),15794.939,0.992342
