series,t_seconds,value
spillover,32714.951,0.992323
spillover,32728.737,0.992295
spillover,32737.601,0.992276
spillover,32747.324,0.992314
spillover,32750.857,0.992361
spillover,32758.332,0.992350
spillover,32780.450,0.992342
spillover,32790.179,0.992358
spillover,32796.947,0.992362
spillover,32799.797,0.992342
spillover,32808.972,0.992349
spillover,32814.791,0.992315
spillover,32822.128,0.992315
spillover,32829.110,0.992330
spillover,32837.515,0.992331
spillover,32845.471,0.992342
spillover,32854.818,0.992358
spillover,32865.526,0.992377
spillover,32884.944,0.992381
spillover,32891.434,0.992389
spillover,32899.834,0.992397
spillover,32908.862,0.992412
spillover,32912.019,0.992375
spillover,32922.481,0.992355
spillover,32948.731,0.992350
spillover,32962.551,0.992295
spillover,32972.364,0.992307
spillover,32981.063,0.992314
spillover,32984.252,0.992361
spillover,32995.287,0.992350
spillover,33021.693,0.992342
spillover,33032.762,0.992361
spillover,33041.060,0.992365
spillover,33044.541,0.992295
spillover,33053.143,0.992311
spillover,33059.385,0.992318
spillover,33081.304,0.992322
spillover,33092.260,0.992335
spillover,33102.286,0.992350
spillover,33112.533,0.992381
spillover,33120.418,0.992389
spillover,33125.082,0.992365
spillover,33145.401,0.992373
spillover,33158.818,0.992389
spillover,33163.756,0.992334
spillover,33175.185,0.992326
spillover,33189.668,0.992314
spillover,33197.771,0.992303
spillover,33221.486,0.992267
spillover,33232.240,0.992304
spillover,33235.315,0.992351
spillover,33245.795,0.992342
spillover,33256.435,0.992342
spillover,33264.293,0.992358
spillover,33290.092,0.992365
spillover,33295.695,0.992295
spillover,33306.547,0.992314
spillover,33312.765,0.992318
spillover,33321.839,0.992326
spillover,33329.831,0.992342
spillover,33362.936,0.992389
spillover,33375.193,0.992401
spillover,33388.200,0.992424
spillover,33392.191,0.992377
spillover,33402.636,0.992361
spillover,33406.270,0.992381
spillover,33436.633,0.992314
spillover,33450.847,0.992304
spillover,33458.752,0.992304
spillover,33469.982,0.992248
spillover,33475.585,0.992257
spillover,33484.342,0.992256
spillover,33502.578,0.992326
spillover,33512.616,0.992318
spillover,33521.243,0.992318
spillover,33528.117,0.992322
spillover,33538.004,0.992326
spillover,33548.121,0.992342
spillover,33571.233,0.992311
spillover,33582.041,0.992332
spillover,33589.600,0.992323
spillover,33592.970,0.992342
spillover,33603.038,0.992358
spillover,33614.842,0.992358
spillover,33646.854,0.992361
spillover,33652.773,0.992351
spillover,33664.885,0.992318
spillover,33669.442,0.992351
spillover,33676.456,0.992361
spillover,33690.491,0.992373
spillover,33715.740,0.992370
spillover,33726.512,0.992361
spillover,33734.069,0.992323
spillover,33742.459,0.992295
spillover,33754.076,0.992276
spillover,33760.833,0.992287
spillover,33785.513,0.992287
spillover,33798.147,0.992304
spillover,33804.762,0.992304
spillover,33811.550,0.992311
spillover,33817.770,0.826932
spillover,33821.800,0.826912
spillover,33844.390,0.850539
spillover,33850.939,0.850562
spillover,33858.665,0.850562
spillover,33868.949,0.850573
spillover,33879.901,0.992350
spillover,33891.369,0.992381
spillover,33982.395,0.992483
spillover,33993.872,0.992436
spillover,34008.672,0.992436
spillover,34013.188,0.992365
spillover,34022.465,0.992361
spillover,34030.829,0.992342
spillover,34058.113,0.992286
spillover,34069.264,0.992267
spillover,34078.131,0.992304
spillover,34082.273,0.992350
spillover,34089.150,0.992342
spillover,34098.839,0.992342
spillover,34113.732,0.992328
spillover,34139.003,0.992342
spillover,34145.654,0.992304
spillover,34148.521,0.992287
spillover,34155.732,0.992303
spillover,34165.088,0.992318
spillover,34189.357,0.992334
spillover,34200.745,0.992334
spillover,34208.917,0.992379
spillover,34221.496,0.992379
spillover,34232.902,0.992389
spillover,34237.918,0.992365
spillover,34264.018,0.992379
spillover,34278.571,0.992370
spillover,34285.843,0.992323
spillover,34295.520,0.992314
spillover,34304.169,0.992314
spillover,34314.235,0.992303
spillover,34337.171,0.992295
spillover,34348.589,0.992304
spillover,34354.251,0.992350
spillover,34364.415,0.992361
spillover,34373.288,0.992342
spillover,34380.591,0.992358
spillover,34403.806,0.992365
spillover,34412.335,0.992342
spillover,34419.783,0.992311
spillover,34427.974,0.992318
spillover,34436.233,0.992326
spillover,34440.346,0.992342
spillover,34471.536,0.992358
spillover,34485.711,0.992389
spillover,34494.263,0.992398
spillover,34497.443,0.992389
spillover,34508.563,0.992361
spillover,34513.542,0.992381
spillover,34544.710,0.992326
spillover,34557.203,0.992304
spillover,34566.314,0.992304
spillover,34575.334,0.992248
spillover,34580.962,0.992257
spillover,34589.658,0.992256
spillover,34610.964,0.992326
spillover,34623.117,0.992318
spillover,34632.533,0.992318
spillover,34638.924,0.992334
spillover,34647.316,0.992326
spillover,34654.998,0.992342
spillover,34666.581,0.992322
spillover,34679.882,0.992295
spillover,34686.740,0.992302
spillover,34695.138,0.992308
spillover,34700.153,0.992322
spillover,34708.789,0.992335
spillover,34742.673,0.992361
spillover,34757.537,0.992389
spillover,34762.415,0.992342
spillover,34771.563,0.992330
spillover,34776.750,0.992361
spillover,34786.496,0.992365
spillover,34818.623,0.992351
spillover,34830.280,0.992351
spillover,34837.884,0.992307
spillover,34843.310,0.992304
spillover,34852.401,0.992276
spillover,34861.641,0.992287
spillover,34881.507,0.992279
spillover,34898.383,0.992286
spillover,34905.059,0.992295
spillover,34912.228,0.992287
spillover,34918.103,0.992303
spillover,34924.456,0.992311
spillover,34951.076,0.992318
spillover,34962.295,0.992326
spillover,34966.366,0.992342
spillover,34981.862,0.992361
spillover,34991.338,0.992351
spillover,35001.395,0.992373
spillover,35025.789,0.992370
spillover,35036.675,0.992342
spillover,35042.377,0.992370
spillover,35051.275,0.992373
spillover,35063.232,0.992370
spillover,35066.749,0.992334
spillover,35100.849,0.992342
spillover,35109.190,0.992304
spillover,35117.840,0.992276
spillover,35127.064,0.992283
spillover,35134.741,0.992295
spillover,35137.611,0.992342
spillover,35167.717,0.992358
spillover,35178.399,0.992370
